NO_OF_FRAMES	6248
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:05:52.243	27356.83166420
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
73	0.72000	-138.12582	893.12988	1129.45879	-4.69606	-0.61859	-26.30385	0.37884	0.89640	-0.44085	0.04592	0.44311	0.89384	-0.06862	-0.01080	0.08187	0.99658		-622.64590	-2879.18042	395.00055	-0.20589	-0.06812	-88.00346	0.93283	0.03484	-0.99939	0.00363	0.99939	0.03484	0.00106	-0.00119	0.00359	0.99999	
74	0.73000	-138.98024	892.56884	1129.26803	-4.66633	-0.66603	-26.26864	0.36964	0.89667	-0.44027	0.04639	0.44255	0.89417	-0.06782	-0.01162	0.08135	0.99662		-621.07253	-2879.47514	394.93504	-0.31848	-0.02911	-88.34415	0.86090	0.02890	-0.99957	0.00557	0.99958	0.02890	0.00035	-0.00051	0.00556	0.99998	
75	0.74000	-139.87520	891.97065	1129.06689	-4.64814	-0.72351	-26.22789	0.36966	0.89697	-0.43957	0.04710	0.44191	0.89455	-0.06713	-0.01263	0.08103	0.99663		-619.17864	-2879.46055	394.89826	-0.30240	-0.04372	-88.43340	0.92846	0.02734	-0.99961	0.00530	0.99963	0.02734	0.00062	-0.00076	0.00528	0.99999	
76	0.75000	-140.86817	891.33606	1128.93616	-4.65429	-0.77576	-26.18603	0.38824	0.89728	-0.43885	0.04792	0.44125	0.89489	-0.06686	-0.01354	0.08114	0.99661		-617.20223	-2879.27888	395.11940	-0.50636	-0.21830	-88.48107	1.12312	0.02651	-0.99961	0.00894	0.99964	0.02654	0.00357	-0.00381	0.00884	0.99995	
77	0.76000	-141.91942	890.63662	1128.80850	-4.66165	-0.82713	-26.15215	0.38005	0.89753	-0.43825	0.04874	0.44071	0.89517	-0.06661	-0.01444	0.08126	0.99659		-615.29560	-2879.28899	395.07178	-0.46564	-0.07078	-88.64268	1.05494	0.02369	-0.99969	0.00815	0.99972	0.02370	0.00104	-0.00124	0.00813	0.99997	
78	0.77000	-143.02590	889.87140	1128.73315	-4.64470	-0.86804	-26.11922	0.38310	0.89778	-0.43769	0.04921	0.44019	0.89547	-0.06606	-0.01515	0.08097	0.99660		-612.88761	-2878.94850	395.06412	-0.47166	-0.09257	-88.62648	1.13704	0.02397	-0.99968	0.00827	0.99971	0.02398	0.00142	-0.00162	0.00823	0.99996	
79	0.78000	-144.19492	889.00848	1128.68247	-4.64388	-0.92718	-26.09102	0.39039	0.89798	-0.43718	0.05009	0.43974	0.89572	-0.06562	-0.01618	0.08095	0.99659		-610.81770	-2878.90944	394.91050	-0.60986	-0.05243	-88.87814	1.00638	0.01958	-0.99975	0.01066	0.99981	0.01959	0.00071	-0.00092	0.01064	0.99994	
80	0.79000	-145.48408	888.12928	1128.64120	-4.63132	-0.97561	-26.06712	0.38255	0.89815	-0.43675	0.05073	0.43936	0.89595	-0.06507	-0.01703	0.08073	0.99659		-608.59250	-2878.83703	394.94718	-0.75582	-0.00508	-88.98439	1.00110	0.01772	-0.99976	0.01319	0.99984	0.01772	-0.00015	-0.00009	0.01319	0.99991	
81	0.80000	-146.83645	887.12996	1128.55508	-4.63677	-1.04602	-26.03830	0.35855	0.89835	-0.43621	0.05183	0.43890	0.89621	-0.06465	-0.01826	0.08083	0.99656		-606.34210	-2878.84133	395.45416	-1.93569	0.33209	-89.02084	1.06742	0.01709	-0.99929	0.03367	0.99984	0.01688	-0.00637	0.00580	0.03378	0.99941	
82	0.81000	-148.28348	886.11077	1128.49536	-4.63252	-1.09852	-26.03971	0.38579	0.89832	-0.43617	0.05262	0.43891	0.89623	-0.06418	-0.01917	0.08075	0.99655		-603.99550	-2878.76635	395.60868	-2.13947	0.29819	-88.98338	1.29404	0.01774	-0.99915	0.03723	0.99983	0.01754	-0.00586	0.00520	0.03733	0.99929	
83	0.82000	-149.77744	884.94924	1128.36221	-4.62157	-1.18190	-26.03874	0.39726	0.89831	-0.43606	0.05384	0.43889	0.89631	-0.06337	-0.02063	0.08056	0.99654		-601.54597	-2878.66127	395.67183	-2.39225	0.11962	-88.82024	1.56247	0.02059	-0.99892	0.04169	0.99979	0.02048	-0.00294	0.00209	0.04174	0.99913	
84	0.83000	-151.40313	883.71470	1128.20034	-4.60047	-1.25732	-26.04837	0.40188	0.89821	-0.43613	0.05487	0.43902	0.89630	-0.06246	-0.02194	0.08019	0.99654		-599.25673	-2878.28229	395.94922	-2.70985	0.39305	-89.49509	2.10698	0.00881	-0.99885	0.04722	0.99994	0.00848	-0.00727	0.00686	0.04728	0.99886	
85	0.84000	-153.11241	882.39973	1128.07450	-4.58171	-1.31848	-26.08040	0.40562	0.89794	-0.43658	0.05572	0.43952	0.89612	-0.06166	-0.02301	0.07986	0.99654		-597.29789	-2879.12173	396.06610	-2.76074	-0.01877	-88.83321	2.22746	0.02036	-0.99863	0.04816	0.99979	0.02035	-0.00065	-0.00033	0.04817	0.99884	
86	0.85000	-154.92078	881.07578	1127.96050	-4.56246	-1.40189	-26.11464	0.40227	0.89765	-0.43703	0.05691	0.44004	0.89593	-0.06069	-0.02447	0.07952	0.99653		-594.80586	-2878.62288	396.19290	-2.94554	0.16400	-89.27116	2.53487	0.01272	-0.99860	0.05135	0.99992	0.01256	-0.00351	0.00286	0.05139	0.99867	
87	0.86000	-156.80473	879.55898	1127.81160	-4.55158	-1.46896	-26.15371	0.39381	0.89732	-0.43756	0.05792	0.44064	0.89568	-0.05997	-0.02564	0.07933	0.99652		-592.63297	-2879.17934	396.11285	-2.98885	0.04251	-89.45565	2.52841	0.00950	-0.99859	0.05213	0.99995	0.00945	-0.00124	0.00074	0.05214	0.99864	
88	0.87000	-158.76785	877.99245	1127.65225	-4.52756	-1.52402	-26.21173	0.38064	0.89685	-0.43843	0.05865	0.44153	0.89530	-0.05911	-0.02660	0.07891	0.99653		-590.45661	-2879.87453	395.97454	-2.85380	0.18316	-89.66320	2.34504	0.00588	-0.99874	0.04977	0.99998	0.00571	-0.00349	0.00320	0.04979	0.99875	
89	0.88000	-160.85229	876.28891	1127.41436	-4.52089	-1.59092	-26.28180	0.37447	0.89628	-0.43945	0.05972	0.44262	0.89481	-0.05842	-0.02776	0.07879	0.99650		-588.25435	-2880.91161	395.93892	-2.34342	0.10351	-90.11356	1.85017	-0.00198	-0.99916	0.04089	1.00000	-0.00205	-0.00172	0.00181	0.04089	0.99916	
90	0.89000	-162.99526	874.49626	1127.32678	-4.54010	-1.63286	-26.36016	0.36962	0.89566	-0.44060	0.06060	0.44383	0.89421	-0.05831	-0.02849	0.07912	0.99646		-586.14902	-2883.06291	394.85780	-0.07011	-0.28380	-90.11526	1.44107	-0.00201	-1.00000	0.00121	0.99999	-0.00201	0.00496	-0.00495	0.00122	0.99999	
91	0.90000	-165.22938	872.61992	1127.26117	-4.55484	-1.65926	-26.44933	0.39080	0.89495	-0.44194	0.06121	0.44522	0.89353	-0.05824	-0.02896	0.07938	0.99642		-584.05466	-2884.31814	394.34657	0.35781	0.22873	-90.96583	1.42555	-0.01686	-0.99984	-0.00618	0.99985	-0.01683	-0.00410	0.00399	-0.00624	0.99997	
92	0.91000	-167.56638	870.59498	1127.24289	-4.58148	-1.67673	-26.54974	0.41742	0.89416	-0.44346	0.06179	0.44678	0.89273	-0.05842	-0.02926	0.07984	0.99638		-581.40587	-2884.67736	394.25422	0.17693	0.32627	-91.09944	1.40213	-0.01919	-0.99981	-0.00298	0.99980	-0.01917	-0.00575	0.00569	-0.00309	0.99998	
93	0.92000	-170.03514	868.41957	1127.26023	-4.58575	-1.66756	-26.65156	0.38942	0.89337	-0.44505	0.06179	0.44837	0.89193	-0.05844	-0.02910	0.07992	0.99638		-578.39894	-2884.06649	394.92617	-0.34509	-0.02110	-90.70705	1.09817	-0.01234	-0.99991	0.00602	0.99992	-0.01234	0.00044	-0.00037	0.00602	0.99998	
94	0.93000	-172.58150	866.16734	1127.26431	-4.58301	-1.63222	-26.78196	0.38145	0.89237	-0.44712	0.06135	0.45041	0.89090	-0.05854	-0.02848	0.07987	0.99640		-575.78419	-2884.46582	394.89785	-0.36272	-0.00569	-90.81578	1.08754	-0.01424	-0.99988	0.00633	0.99990	-0.01424	0.00019	-0.00010	0.00633	0.99998	
95	0.94000	-175.26834	863.70246	1127.28879	-4.58525	-1.61983	-26.91050	0.36472	0.89136	-0.44913	0.06131	0.45242	0.88988	-0.05853	-0.02827	0.07991	0.99640		-573.21292	-2885.16850	394.87568	-0.49495	0.20406	-91.04894	0.87901	-0.01831	-0.99979	0.00870	0.99983	-0.01834	-0.00340	0.00356	0.00864	0.99996	
96	0.95000	-178.05957	861.18414	1127.22730	-4.61388	-1.60122	-27.06745	0.34489	0.89012	-0.45156	0.06141	0.45486	0.88861	-0.05896	-0.02794	0.08041	0.99637		-570.24396	-2885.09558	395.08098	-0.65836	-0.15979	-90.89001	1.05183	-0.01553	-0.99981	0.01145	0.99988	-0.01550	0.00297	-0.00279	0.01149	0.99993	
97	0.96000	-180.98203	858.57019	1127.19584	-4.60702	-1.60521	-27.22893	0.38335	0.88884	-0.45407	0.06158	0.45737	0.88734	-0.05864	-0.02801	0.08029	0.99638		-567.57362	-2885.82006	395.03780	-0.37191	-0.19618	-91.36391	1.00407	-0.02380	-0.99970	0.00641	0.99971	-0.02378	0.00358	-0.00342	0.00649	0.99997	
98	0.97000	-183.97102	855.78560	1127.17241	-4.62913	-1.60972	-27.42367	0.38325	0.88727	-0.45705	0.06202	0.46038	0.88577	-0.05874	-0.02809	0.08067	0.99634		-564.62331	-2886.19288	395.02613	-0.41863	-0.24088	-91.42722	1.02867	-0.02491	-0.99966	0.00720	0.99968	-0.02488	0.00438	-0.00420	0.00731	0.99996	
99	0.98000	-187.13904	852.89519	1127.12183	-4.62078	-1.62536	-27.63605	0.37849	0.88556	-0.46032	0.06241	0.46367	0.88409	-0.05826	-0.02836	0.08053	0.99635		-561.34493	-2886.47241	395.15673	-0.38766	-0.08916	-91.48156	1.19078	-0.02586	-0.99964	0.00672	0.99966	-0.02584	0.00173	-0.00156	0.00677	0.99998	
100	0.99000	-190.42664	849.97288	1127.02322	-4.61140	-1.62161	-27.87637	0.37832	0.88360	-0.46404	0.06252	0.46738	0.88216	-0.05788	-0.02830	0.08037	0.99636		-558.05959	-2886.95696	395.03261	-0.50005	0.14126	-91.70399	1.13533	-0.02974	-0.99952	0.00880	0.99955	-0.02976	-0.00220	0.00247	0.00873	0.99996	
101	1.00000	-193.76711	846.95250	1126.93017	-4.59140	-1.65929	-28.14530	0.38447	0.88138	-0.46815	0.06321	0.47151	0.88002	-0.05697	-0.02896	0.08002	0.99637		-554.34863	-2887.44795	395.11869	-0.58490	0.09279	-91.83678	1.13659	-0.03205	-0.99943	0.01025	0.99948	-0.03207	-0.00129	0.00162	0.01021	0.99995	
102	1.01000	-197.28400	843.90702	1126.83743	-4.61449	-1.75583	-28.44071	0.40066	0.87890	-0.47254	0.06517	0.47603	0.87763	-0.05620	-0.03064	0.08041	0.99629		-550.52122	-2887.97616	395.06834	-0.54439	0.09066	-91.98177	1.14543	-0.03458	-0.99936	0.00955	0.99940	-0.03459	-0.00125	0.00158	0.00950	0.99995	
103	1.02000	-200.87606	840.84049	1126.72178	-4.59728	-1.81392	-28.72226	0.40062	0.87652	-0.47679	0.06619	0.48032	0.87536	-0.05513	-0.03165	0.08011	0.99628		-546.76879	-2888.63884	395.02803	-0.45595	0.02817	-92.21693	0.94116	-0.03868	-0.99922	0.00797	0.99925	-0.03869	-0.00018	0.00049	0.00796	0.99997	
104	1.03000	-204.52855	837.69083	1126.50686	-4.57810	-1.86614	-29.03103	0.38824	0.87389	-0.48146	0.06712	0.48503	0.87283	-0.05404	-0.03256	0.07978	0.99628		-542.69642	-2888.99371	395.06145	-0.51593	-0.01163	-92.27351	1.05195	-0.03967	-0.99917	0.00899	0.99921	-0.03967	0.00056	-0.00020	0.00900	0.99996	
105	1.04000	-208.29192	834.59686	1126.24646	-4.58469	-1.93051	-29.35980	0.35390	0.87106	-0.48638	0.06846	0.49001	0.87009	-0.05320	-0.03369	0.07989	0.99623		-538.75755	-2889.35557	394.95290	-0.34537	0.02035	-92.41618	1.03786	-0.04216	-0.99909	0.00604	0.99911	-0.04216	-0.00010	0.00036	0.00603	0.99998	
106	1.05000	-212.09364	831.40891	1126.10207	-4.58356	-1.99976	-29.69640	0.38383	0.86813	-0.49140	0.06980	0.49510	0.86727	-0.05219	-0.03490	0.07986	0.99619		-535.02893	-2889.84499	394.93591	-0.42931	0.06097	-92.69411	1.12040	-0.04700	-0.99887	0.00753	0.99889	-0.04701	-0.00071	0.00106	0.00749	0.99997	
107	1.06000	-215.92369	828.33737	1125.98503	-4.57737	-2.07471	-30.03201	0.39353	0.86518	-0.49639	0.07118	0.50016	0.86443	-0.05103	-0.03620	0.07975	0.99616		-530.90610	-2890.36834	394.71212	-0.49015	0.24502	-92.70477	1.20158	-0.04719	-0.99885	0.00875	0.99888	-0.04722	-0.00387	0.00428	0.00855	0.99995	
108	1.07000	-219.83121	825.24210	1125.87053	-4.58824	-2.14717	-30.37758	0.44077	0.86211	-0.50149	0.07267	0.50534	0.86146	-0.05013	-0.03747	0.07994	0.99610		-527.02386	-2890.95180	394.58829	-0.61456	0.19629	-93.08002	0.99923	-0.05373	-0.99850	0.01089	0.99855	-0.05376	-0.00284	0.00343	0.01073	0.99994	
109	1.08000	-223.74437	822.13558	1125.87587	-4.53901	-2.19536	-30.70982	0.47204	0.85913	-0.50648	0.07325	0.51032	0.85862	-0.04854	-0.03831	0.07908	0.99613		-523.16531	-2891.42507	394.64954	-0.63513	0.04862	-93.21958	0.88022	-0.05616	-0.99836	0.01111	0.99842	-0.05617	-0.00022	0.00085	0.01108	0.99994	
110	1.09000	-227.68118	819.09649	1125.76637	-4.48573	-2.21672	-31.03721	0.44969	0.85619	-0.51142	0.07337	0.51521	0.85577	-0.04713	-0.03868	0.07815	0.99619		-519.13053	-2891.49648	394.86230	-0.67885	-0.08215	-93.35529	1.03349	-0.05853	-0.99822	0.01174	0.99828	-0.05851	0.00212	-0.00143	0.01185	0.99993	
111	1.10000	-231.66972	816.13718	1125.72576	-4.40980	-2.23700	-31.34985	0.44423	0.85336	-0.51616	0.07324	0.51987	0.85304	-0.04542	-0.03903	0.07683	0.99628		-515.37264	-2892.25341	394.87933	-0.71265	0.55926	-93.73238	0.77107	-0.06509	-0.99779	0.01305	0.99783	-0.06521	-0.00893	0.00976	0.01244	0.99988	
112	1.11000	-235.75407	813.26800	1125.68048	-4.32103	-2.25168	-31.66756	0.40498	0.85045	-0.52098	0.07290	0.52458	0.85024	-0.04356	-0.03929	0.07529	0.99639		-511.41346	-2892.75286	394.92474	-0.65673	0.68945	-93.74744	0.80574	-0.06535	-0.99779	0.01222	0.99779	-0.06549	-0.01126	0.01203	0.01146	0.99986	
113	1.12000	-239.86061	810.47749	1125.63569	-4.19173	-2.30255	-31.97605	0.40933	0.84758	-0.52566	0.07270	0.52914	0.84756	-0.04078	-0.04018	0.07304	0.99652		-507.27357	-2892.97920	394.82833	-0.63708	0.24186	-93.85376	0.85584	-0.06721	-0.99767	0.01138	0.99773	-0.06725	-0.00346	0.00422	0.01112	0.99993	
114	1.13000	-243.99392	807.63570	1125.58813	-4.01954	-2.35101	-32.24257	0.40736	0.84509	-0.52976	0.07201	0.53306	0.84525	-0.03746	-0.04102	0.07004	0.99670		-503.62999	-2893.35129	395.11291	-0.41897	0.30609	-93.67319	0.77881	-0.06406	-0.99792	0.00764	0.99793	-0.06410	-0.00486	0.00534	0.00731	0.99996	
115	1.14000	-248.13909	804.88497	1125.58580	-3.83966	-2.40384	-32.49274	0.42785	0.84272	-0.53362	0.07127	0.53672	0.84308	-0.03400	-0.04194	0.06691	0.99688		-499.82258	-2893.67946	395.02118	-0.55239	0.39818	-93.73981	0.79412	-0.06522	-0.99782	0.01007	0.99785	-0.06529	-0.00631	0.00695	0.00964	0.99993	
116	1.15000	-252.35908	802.31009	1125.60442	-3.66183	-2.46583	-32.75031	0.40438	0.84026	-0.53756	0.07066	0.54048	0.84081	-0.03049	-0.04302	0.06381	0.99703		-495.78700	-2893.47308	395.36391	-0.70645	0.65283	-94.26923	1.23405	-0.07444	-0.99714	0.01314	0.99716	-0.07458	-0.01044	0.01139	0.01233	0.99986	
117	1.16000	-256.68659	799.71018	1125.60653	-3.48571	-2.51245	-32.98435	0.42768	0.83801	-0.54117	0.06980	0.54389	0.83872	-0.02718	-0.04384	0.06074	0.99719		-492.33556	-2893.09019	395.87855	-1.82801	1.10640	-94.58492	2.22836	-0.07992	-0.99624	0.03334	0.99661	-0.08051	-0.01669	0.01931	0.03189	0.99930	
118	1.17000	-261.13349	797.30131	1125.63631	-3.30428	-2.56967	-33.24787	0.38809	0.83547	-0.54519	0.06903	0.54771	0.83633	-0.02366	-0.04483	0.05758	0.99733		-488.63752	-2893.47958	396.28477	-2.84018	1.24133	-94.13855	2.86331	-0.07215	-0.99609	0.05098	0.99716	-0.07315	-0.01800	0.02166	0.04954	0.99854	
119	1.18000	-265.68965	794.85619	1125.77848	-3.13053	-2.62324	-33.49598	0.41312	0.83305	-0.54897	0.06825	0.55130	0.83406	-0.02032	-0.04577	0.05455	0.99746		-484.88587	-2894.01808	396.51789	-3.33796	1.18876	-94.25738	3.01701	-0.07422	-0.99546	0.05960	0.99703	-0.07532	-0.01633	0.02075	0.05821	0.99809	
120	1.19000	-270.35984	792.35798	1126.01532	-2.95192	-2.68448	-33.69350	0.42878	0.83110	-0.55201	0.06749	0.55414	0.83225	-0.01690	-0.04684	0.05144	0.99758		-480.79692	-2894.53625	395.94104	-2.51162	1.01125	-94.22239	2.67969	-0.07362	-0.99627	0.04500	0.99713	-0.07433	-0.01436	0.01765	0.04382	0.99888	
121	1.20000	-275.17077	790.00027	1126.48002	-2.71907	-2.75553	-33.88662	0.42275	0.82918	-0.55503	0.06631	0.55691	0.83048	-0.01261	-0.04807	0.04738	0.99772		-477.36604	-2895.29257	395.73411	-2.22402	0.80827	-94.46109	2.17422	-0.07777	-0.99618	0.03979	0.99687	-0.07827	-0.01103	0.01411	0.03880	0.99915	
122	1.21000	-280.10673	787.69630	1127.05252	-2.49969	-2.86851	-34.08289	0.40601	0.82719	-0.55805	0.06585	0.55969	0.82866	-0.00810	-0.05004	0.04356	0.99780		-473.68882	-2896.12316	395.64169	-1.68787	0.83437	-94.45309	1.67610	-0.07763	-0.99652	0.03050	0.99688	-0.07804	-0.01222	0.01456	0.02945	0.99946	
123	1.22000	-285.20314	785.44521	1127.82873	-2.29551	-3.00780	-34.28680	0.37403	0.82509	-0.56115	0.06588	0.56256	0.82675	-0.00356	-0.05247	0.04000	0.99782		-469.89228	-2896.89847	395.42183	-1.19682	0.57758	-94.52975	1.51688	-0.07897	-0.99664	0.02162	0.99683	-0.07917	-0.00840	0.01008	0.02089	0.99973	
124	1.23000	-290.40137	783.29914	1128.63481	-2.09831	-3.16827	-34.47471	0.36078	0.82312	-0.56399	0.06626	0.56518	0.82497	0.00108	-0.05527	0.03656	0.99780		-465.88800	-2897.92169	394.62739	-0.13494	0.18883	-94.30516	1.02635	-0.07507	-0.99718	0.00260	0.99717	-0.07508	-0.00311	0.00330	0.00236	0.99999	
125	1.24000	-295.66903	781.14299	1129.60064	-1.91640	-3.30612	-34.64972	0.37956	0.82127	-0.56665	0.06643	0.56761	0.82328	0.00526	-0.05767	0.03339	0.99778		-462.23325	-2898.59291	394.73976	0.05118	0.06031	-94.37038	0.98471	-0.07620	-0.99709	-0.00081	0.99709	-0.07620	-0.00112	0.00105	-0.00089	1.00000	
126	1.25000	-300.94261	779.12120	1130.52923	-1.75071	-3.49946	-34.81473	0.40138	0.81947	-0.56913	0.06753	0.56986	0.82168	0.00975	-0.06104	0.03049	0.99767		-458.64264	-2899.13145	394.74939	0.04193	0.07271	-94.53200	1.00187	-0.07902	-0.99687	-0.00063	0.99687	-0.07901	-0.00132	0.00127	-0.00073	1.00000	
127	1.26000	-306.37536	777.07905	1131.61459	-1.64484	-3.69096	-34.97706	0.41251	0.81768	-0.57150	0.06918	0.57206	0.82010	0.01337	-0.06437	0.02864	0.99751		-455.20389	-2899.59765	394.69804	0.31042	-0.12837	-94.62370	1.06878	-0.08061	-0.99673	-0.00558	0.99674	-0.08062	0.00180	-0.00224	-0.00542	0.99998	
128	1.27000	-311.84771	775.30416	1133.00866	-1.53597	-3.86158	-35.12761	0.37704	0.81602	-0.57372	0.07048	0.57409	0.81862	0.01681	-0.06735	0.02674	0.99737		-451.61746	-2900.03092	394.70968	0.23025	-0.03408	-94.69012	1.00456	-0.08177	-0.99664	-0.00405	0.99665	-0.08177	0.00026	-0.00059	-0.00402	0.99999	
129	1.28000	-317.37712	773.53044	1134.59122	-1.49726	-4.05080	-35.27960	0.36360	0.81430	-0.57586	0.07274	0.57612	0.81713	0.01946	-0.07064	0.02606	0.99716		-447.85606	-2899.95156	394.89501	0.38292	-0.24519	-94.29666	1.53139	-0.07492	-0.99717	-0.00698	0.99718	-0.07495	0.00377	-0.00428	-0.00668	0.99997	
130	1.29000	-322.91916	771.86676	1136.25709	-1.47594	-4.24393	-35.41194	0.36929	0.81277	-0.57771	0.07522	0.57786	0.81584	0.02187	-0.07400	0.02569	0.99693		-444.08928	-2900.11282	394.96842	0.32641	-0.38995	-94.06006	1.84191	-0.07080	-0.99747	-0.00616	0.99747	-0.07084	0.00639	-0.00681	-0.00570	0.99996	
131	1.30000	-328.55583	770.27778	1138.16896	-1.51117	-4.41419	-35.53837	0.42125	0.81131	-0.57939	0.07794	0.57952	0.81462	0.02326	-0.07697	0.02629	0.99669		-440.37718	-2900.34189	395.00070	0.28565	-0.46063	-94.00977	1.95021	-0.06992	-0.99754	-0.00554	0.99752	-0.06997	0.00767	-0.00804	-0.00499	0.99996	
132	1.31000	-334.18201	768.76377	1140.27002	-1.54609	-4.58396	-35.65135	0.45367	0.80998	-0.58089	0.08064	0.58099	0.81354	0.02464	-0.07992	0.02689	0.99644		-436.75983	-2901.02734	394.68348	0.73752	-0.39582	-94.20496	2.15575	-0.07332	-0.99722	-0.01334	0.99728	-0.07341	0.00595	-0.00691	-0.01287	0.99989	
133	1.32000	-339.80672	767.25562	1142.63473	-1.55821	-4.68233	-35.73588	0.47206	0.80901	-0.58203	0.08212	0.58210	0.81271	0.02559	-0.08163	0.02710	0.99629		-433.16885	-2901.41756	394.67306	0.70661	-0.42131	-94.41726	1.98203	-0.07702	-0.99695	-0.01286	0.99700	-0.07710	0.00638	-0.00735	-0.01233	0.99990	
134	1.33000	-345.66959	765.87748	1145.30505	-1.52734	-4.71390	-35.82114	0.42110	0.80811	-0.58327	0.08221	0.58328	0.81184	0.02647	-0.08218	0.02656	0.99626		-429.58314	-2901.89549	394.66978	0.78383	-0.40494	-94.70710	1.74019	-0.08206	-0.99653	-0.01421	0.99660	-0.08215	0.00592	-0.00707	-0.01368	0.99988	
135	1.34000	-351.38319	764.70491	1148.41975	-1.59235	-4.65858	-35.91273	0.39951	0.80724	-0.58450	0.08205	0.58461	0.81092	0.02511	-0.08122	0.02770	0.99631		-426.21074	-2902.48012	394.54692	0.66248	-0.44967	-94.95731	1.28978	-0.08641	-0.99618	-0.01220	0.99623	-0.08650	0.00682	-0.00785	-0.01156	0.99990	
136	1.35000	-357.08801	763.49077	1151.62794	-1.60602	-4.63412	-35.98518	0.40044	0.80652	-0.58551	0.08182	0.58566	0.81018	0.02477	-0.08079	0.02794	0.99634		-422.64262	-2903.40314	394.56011	0.69105	-0.28438	-95.25221	1.23350	-0.09154	-0.99572	-0.01246	0.99579	-0.09159	0.00384	-0.00496	-0.01206	0.99991	
137	1.36000	-362.69374	762.20542	1154.80097	-1.62604	-4.60475	-36.02916	0.40725	0.80611	-0.58612	0.08159	0.58630	0.80973	0.02425	-0.08028	0.02828	0.99637		-419.14386	-2903.65768	394.71779	0.44504	-0.34099	-95.34589	0.80762	-0.09317	-0.99562	-0.00829	0.99563	-0.09321	0.00520	-0.00595	-0.00777	0.99995	
138	1.37000	-368.34456	761.04483	1158.15475	-1.64897	-4.51063	-36.09422	0.39388	0.80555	-0.58704	0.08047	0.58729	0.80905	0.02306	-0.07864	0.02869	0.99649		-416.51262	-2903.44855	395.22694	-0.20400	-0.97268	-95.48114	1.66434	-0.09550	-0.99543	0.00192	0.99528	-0.09546	0.01724	-0.01698	0.00356	0.99985	
139	1.38000	-373.94908	759.87049	1161.56082	-1.64147	-4.38977	-36.15806	0.41416	0.80502	-0.58800	0.07867	0.58828	0.80835	0.02201	-0.07654	0.02856	0.99666		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
140	1.39000	-379.50492	758.79600	1165.17024	-1.61991	-4.25772	-36.19485	0.42985	0.80479	-0.58860	0.07658	0.58890	0.80793	0.02101	-0.07424	0.02819	0.99684		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
141	1.40000	-385.02253	757.71549	1168.81307	-1.56429	-4.08255	-36.23271	0.36380	0.80458	-0.58928	0.07354	0.58957	0.80747	0.02004	-0.07119	0.02723	0.99709		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
142	1.41000	-390.46878	756.60356	1172.37161	-1.53786	-3.92500	-36.29567	0.33247	0.80408	-0.59026	0.07104	0.59056	0.80677	0.01887	-0.06845	0.02677	0.99730		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
143	1.42000	-395.83617	755.55086	1175.99377	-1.49423	-3.70792	-36.34517	0.30891	0.80378	-0.59109	0.06753	0.59141	0.80619	0.01731	-0.06467	0.02602	0.99757		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
144	1.43000	-401.18271	754.54180	1179.48569	-1.52109	-3.49954	-36.41645	0.30087	0.80322	-0.59214	0.06486	0.59254	0.80540	0.01486	-0.06104	0.02650	0.99778		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
145	1.44000	-406.33560	753.41551	1182.88223	-1.56178	-3.29664	-36.47338	0.30428	0.80280	-0.59297	0.06243	0.59347	0.80477	0.01225	-0.05751	0.02721	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
146	1.45000	-411.48168	752.30801	1186.24557	-1.63349	-3.10442	-36.55721	0.32377	0.80208	-0.59414	0.06046	0.59475	0.80386	0.00935	-0.05416	0.02846	0.99813		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
