NO_OF_FRAMES	6345
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:12:12.664	27737.25340530
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
74	0.73000	1025.93662	-22.10171	306.29482	1.76792	0.74133	0.67553	0.39598	0.99985	0.01218	-0.01257	-0.01179	0.99945	0.03100	0.01294	-0.03085	0.99944		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
75	0.74000	1026.00971	-22.25481	306.45463	1.76771	0.70233	0.70205	0.38146	0.99985	0.01263	-0.01187	-0.01225	0.99944	0.03100	0.01226	-0.03085	0.99945		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
76	0.75000	1026.09238	-22.37714	306.59162	1.74123	0.62125	0.72278	0.41132	0.99986	0.01294	-0.01045	-0.01261	0.99945	0.03052	0.01084	-0.03038	0.99948		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
77	0.76000	1026.15425	-22.42257	306.77551	1.67276	0.53174	0.74196	0.42020	0.99987	0.01321	-0.00890	-0.01295	0.99949	0.02931	0.00928	-0.02919	0.99953		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
78	0.77000	1026.19524	-22.46826	306.94121	1.62330	0.43482	0.77988	0.42164	0.99988	0.01382	-0.00720	-0.01361	0.99950	0.02843	0.00759	-0.02833	0.99957		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
79	0.78000	1026.14737	-22.38517	307.14060	1.59019	0.35855	0.79781	0.41492	0.99988	0.01409	-0.00587	-0.01392	0.99952	0.02783	0.00626	-0.02775	0.99960		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
80	0.79000	1026.09866	-22.27561	307.29727	1.53625	0.27462	0.82592	0.39502	0.99988	0.01454	-0.00440	-0.01441	0.99953	0.02688	0.00479	-0.02681	0.99963		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
81	0.80000	1026.04803	-22.15497	307.43899	1.49267	0.18724	0.84242	0.37515	0.99989	0.01478	-0.00288	-0.01470	0.99955	0.02609	0.00327	-0.02605	0.99966		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
82	0.81000	1025.94230	-21.95160	307.51997	1.43238	0.07988	0.84647	0.39860	0.99989	0.01480	-0.00102	-0.01477	0.99958	0.02502	0.00139	-0.02500	0.99969		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
83	0.82000	1025.83805	-21.70118	307.54213	1.36230	-0.04683	0.84102	0.39454	0.99989	0.01465	0.00117	-0.01468	0.99961	0.02376	-0.00082	-0.02377	0.99972		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
84	0.83000	1025.70406	-21.37543	307.63510	1.26421	-0.17275	0.82786	0.41226	0.99989	0.01438	0.00333	-0.01445	0.99965	0.02202	-0.00302	-0.02206	0.99975		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
85	0.84000	1025.53119	-21.03694	307.72126	1.12507	-0.30827	0.79843	0.40062	0.99989	0.01383	0.00565	-0.01393	0.99971	0.01956	-0.00538	-0.01963	0.99979		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
86	0.85000	1025.28652	-20.69012	307.80572	1.00811	-0.42649	0.77556	0.42121	0.99988	0.01340	0.00768	-0.01354	0.99976	0.01749	-0.00744	-0.01759	0.99982		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
87	0.86000	1025.03749	-20.20712	307.88819	0.87014	-0.53923	0.75260	0.44066	0.99987	0.01299	0.00961	-0.01313	0.99980	0.01506	-0.00941	-0.01519	0.99984		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
88	0.87000	1024.68278	-19.66279	308.09264	0.70903	-0.66825	0.72939	0.52709	0.99985	0.01258	0.01182	-0.01273	0.99984	0.01223	-0.01166	-0.01237	0.99986		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
89	0.88000	1024.31367	-19.15026	308.15292	0.57307	-0.80089	0.70643	0.50071	0.99983	0.01219	0.01410	-0.01233	0.99988	0.00983	-0.01398	-0.01000	0.99985		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
90	0.89000	1023.85100	-18.58545	308.09730	0.43782	-0.98732	0.68666	0.61522	0.99978	0.01185	0.01732	-0.01198	0.99990	0.00743	-0.01723	-0.00764	0.99982		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
91	0.90000	1023.46746	-18.06923	308.14740	0.31377	-1.15482	0.66654	0.62127	0.99973	0.01152	0.02022	-0.01163	0.99992	0.00524	-0.02015	-0.00548	0.99978		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
92	0.91000	1023.03368	-17.48106	308.29837	0.18291	-1.31345	0.62791	0.61482	0.99968	0.01089	0.02296	-0.01096	0.99994	0.00294	-0.02292	-0.00319	0.99973		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
93	0.92000	1022.62811	-16.87255	308.44223	0.03493	-1.48031	0.57285	0.62480	0.99962	0.00998	0.02584	-0.00999	0.99995	0.00035	-0.02583	-0.00061	0.99967		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
94	0.93000	1022.18178	-16.21233	308.58011	-0.11940	-1.61063	0.51453	0.63027	0.99956	0.00904	0.02809	-0.00898	0.99996	-0.00234	-0.02811	0.00208	0.99960		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
95	0.94000	1021.84124	-15.50929	308.85606	-0.28537	-1.63940	0.44680	0.48156	0.99956	0.00794	0.02857	-0.00779	0.99996	-0.00520	-0.02861	0.00498	0.99958		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
96	0.95000	1021.40303	-14.79405	309.09991	-0.44476	-1.70956	0.37978	0.46035	0.99953	0.00686	0.02978	-0.00663	0.99995	-0.00796	-0.02983	0.00776	0.99952		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
97	0.96000	1021.00318	-14.04906	309.47827	-0.62652	-1.78343	0.32366	0.45314	0.99950	0.00599	0.03106	-0.00565	0.99992	-0.01111	-0.03112	0.01093	0.99946		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
98	0.97000	1020.59819	-13.35538	309.78806	-0.81497	-1.88854	0.28162	0.50286	0.99944	0.00538	0.03288	-0.00491	0.99988	-0.01439	-0.03296	0.01422	0.99936		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
99	0.98000	1020.17283	-12.62188	310.08006	-1.00996	-1.96762	0.22645	0.57190	0.99940	0.00456	0.03426	-0.00395	0.99983	-0.01776	-0.03433	0.01762	0.99926		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
100	0.99000	1019.75490	-11.94044	310.35393	-1.21707	-1.97618	0.14515	0.64982	0.99940	0.00327	0.03442	-0.00253	0.99977	-0.02133	-0.03448	0.02123	0.99918		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
101	1.00000	1019.35020	-11.23480	310.79788	-1.42031	-1.89238	0.07209	0.58081	0.99945	0.00208	0.03298	-0.00126	0.99969	-0.02483	-0.03302	0.02477	0.99915		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
102	1.01000	1018.98427	-10.57191	311.13275	-1.60524	-1.79817	-0.00200	0.56568	0.99951	0.00084	0.03137	0.00003	0.99961	-0.02801	-0.03138	0.02800	0.99912		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
103	1.02000	1018.51987	-9.77407	311.60190	-1.78381	-1.68081	-0.07719	0.49958	0.99957	-0.00043	0.02936	0.00135	0.99952	-0.03109	-0.02933	0.03112	0.99909		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
104	1.03000	1018.12487	-9.11865	312.04498	-1.96269	-1.60831	-0.12690	0.47833	0.99960	-0.00125	0.02813	0.00221	0.99941	-0.03419	-0.02807	0.03424	0.99902		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
105	1.04000	1017.80113	-8.52928	312.48603	-2.16034	-1.57575	-0.13212	0.45110	0.99962	-0.00127	0.02757	0.00231	0.99929	-0.03763	-0.02750	0.03768	0.99891		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
106	1.05000	1017.44075	-7.92997	312.89308	-2.36908	-1.53483	-0.12758	0.45579	0.99964	-0.00112	0.02685	0.00223	0.99915	-0.04128	-0.02678	0.04132	0.99879		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
107	1.06000	1017.16404	-7.39038	313.26818	-2.56375	-1.50518	-0.10600	0.44652	0.99965	-0.00067	0.02632	0.00185	0.99900	-0.04468	-0.02627	0.04472	0.99865		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
108	1.07000	1016.94588	-6.89338	313.66869	-2.78294	-1.48571	-0.05721	0.44826	0.99966	0.00026	0.02595	0.00100	0.99882	-0.04853	-0.02593	0.04854	0.99848		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
109	1.08000	1016.78093	-6.43132	314.13183	-2.95364	-1.43414	-0.00871	0.46525	0.99969	0.00114	0.02500	0.00015	0.99867	-0.05152	-0.02503	0.05151	0.99836		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
110	1.09000	1016.67297	-6.00055	314.66892	-3.07313	-1.34782	0.01605	0.45093	0.99972	0.00154	0.02347	-0.00028	0.99856	-0.05362	-0.02352	0.05360	0.99829		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
111	1.10000	1016.65755	-5.71729	315.17518	-3.17014	-1.28043	0.04070	0.44999	0.99975	0.00194	0.02227	-0.00071	0.99847	-0.05532	-0.02235	0.05529	0.99822		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
112	1.11000	1016.73682	-5.45005	315.57016	-3.26647	-1.21964	0.06365	0.40040	0.99977	0.00232	0.02119	-0.00111	0.99837	-0.05700	-0.02129	0.05697	0.99815		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
113	1.12000	1016.89260	-5.17900	315.94287	-3.38749	-1.13640	0.07492	0.41505	0.99980	0.00248	0.01972	-0.00131	0.99825	-0.05911	-0.01983	0.05908	0.99806		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
114	1.13000	1017.14345	-5.00614	316.24769	-3.49800	-1.03614	0.07905	0.42147	0.99984	0.00248	0.01797	-0.00138	0.99813	-0.06104	-0.01808	0.06100	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
115	1.14000	1017.51110	-4.86644	316.51425	-3.61288	-0.93807	0.07933	0.41752	0.99986	0.00241	0.01625	-0.00138	0.99801	-0.06304	-0.01637	0.06301	0.99788		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
116	1.15000	1017.96648	-4.75805	316.87613	-3.68117	-0.81882	0.10966	0.43657	0.99990	0.00283	0.01414	-0.00191	0.99793	-0.06423	-0.01429	0.06420	0.99783		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
117	1.16000	1018.50180	-4.69473	317.24288	-3.72643	-0.66090	0.13646	0.42485	0.99993	0.00313	0.01136	-0.00238	0.99788	-0.06502	-0.01153	0.06499	0.99782		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
118	1.17000	1019.11092	-4.69930	317.59309	-3.74681	-0.50418	0.17936	0.39127	0.99996	0.00370	0.00858	-0.00313	0.99786	-0.06537	-0.00880	0.06535	0.99782		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
119	1.18000	1019.80795	-4.73499	317.82643	-3.77499	-0.36509	0.21199	0.39531	0.99997	0.00411	0.00611	-0.00370	0.99782	-0.06586	-0.00637	0.06584	0.99781		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
120	1.19000	1020.58802	-4.88868	318.08727	-3.80565	-0.22103	0.26530	0.39981	0.99998	0.00488	0.00354	-0.00463	0.99778	-0.06639	-0.00386	0.06637	0.99779		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
121	1.20000	1021.46117	-5.03678	318.33242	-3.85024	-0.05637	0.30515	0.42918	0.99999	0.00538	0.00062	-0.00533	0.99773	-0.06715	-0.00098	0.06715	0.99774		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
122	1.21000	1022.38174	-5.14999	318.66964	-3.87830	0.14296	0.35906	0.41933	0.99998	0.00608	-0.00291	-0.00627	0.99769	-0.06762	0.00250	0.06764	0.99771		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
123	1.22000	1023.42724	-5.32468	319.02279	-3.85826	0.35265	0.43690	0.42799	0.99995	0.00719	-0.00665	-0.00763	0.99771	-0.06724	0.00615	0.06729	0.99771		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
124	1.23000	1024.51484	-5.56959	319.47666	-3.83130	0.61397	0.51398	0.42327	0.99990	0.00823	-0.01129	-0.00897	0.99773	-0.06672	0.01072	0.06682	0.99771		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
125	1.24000	1025.70612	-5.85475	319.95562	-3.74864	0.89653	0.60703	0.39897	0.99982	0.00955	-0.01631	-0.01059	0.99782	-0.06521	0.01565	0.06537	0.99774		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
126	1.25000	1026.93707	-6.16886	320.41055	-3.67451	1.16860	0.71814	0.39303	0.99971	0.01120	-0.02115	-0.01253	0.99788	-0.06383	0.02039	0.06407	0.99774		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
127	1.26000	1028.18959	-6.49331	320.85776	-3.62493	1.47663	0.80727	0.38101	0.99957	0.01243	-0.02661	-0.01408	0.99792	-0.06286	0.02577	0.06320	0.99767		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
128	1.27000	1029.52718	-6.81768	321.33895	-3.54135	1.76236	0.89474	0.41557	0.99941	0.01369	-0.03166	-0.01561	0.99800	-0.06128	0.03075	0.06174	0.99762		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
129	1.28000	1030.89140	-7.09391	321.90435	-3.48275	2.08528	0.97741	0.42229	0.99919	0.01482	-0.03735	-0.01705	0.99805	-0.06012	0.03639	0.06071	0.99749		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
130	1.29000	1032.26803	-7.41224	322.45913	-3.41525	2.38727	1.05701	0.40831	0.99896	0.01593	-0.04267	-0.01843	0.99810	-0.05879	0.04165	0.05952	0.99736		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
131	1.30000	1033.70531	-7.64461	323.11016	-3.31936	2.71693	1.11114	0.39473	0.99869	0.01662	-0.04844	-0.01937	0.99819	-0.05697	0.04740	0.05784	0.99720		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
132	1.31000	1035.13364	-7.96111	323.69582	-3.22621	2.97886	1.18674	0.40362	0.99843	0.01775	-0.05304	-0.02068	0.99826	-0.05519	0.05197	0.05620	0.99707		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
133	1.32000	1036.56933	-8.23043	324.26028	-3.13074	3.20668	1.23822	0.37655	0.99820	0.01852	-0.05702	-0.02158	0.99834	-0.05339	0.05594	0.05453	0.99694		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
134	1.33000	1038.01776	-8.40801	324.87848	-3.06048	3.41180	1.30855	0.40329	0.99797	0.01963	-0.06063	-0.02280	0.99839	-0.05202	0.05951	0.05330	0.99680		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
135	1.34000	1039.40404	-8.56462	325.53850	-2.98071	3.57429	1.35998	0.41426	0.99777	0.02046	-0.06347	-0.02369	0.99844	-0.05051	0.06234	0.05190	0.99670		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
136	1.35000	1040.82985	-8.68261	326.18264	-2.90676	3.71724	1.40805	0.41267	0.99759	0.02125	-0.06598	-0.02452	0.99849	-0.04910	0.06483	0.05060	0.99661		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
137	1.36000	1042.22621	-8.85196	326.91059	-2.83933	3.88185	1.46048	0.43144	0.99738	0.02210	-0.06886	-0.02543	0.99853	-0.04780	0.06770	0.04942	0.99648		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
138	1.37000	1043.58696	-8.92336	327.61296	-2.76921	4.00100	1.51633	0.37860	0.99721	0.02306	-0.07095	-0.02640	0.99857	-0.04645	0.06977	0.04820	0.99640		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
139	1.38000	1044.92002	-8.96525	328.40394	-2.70753	4.13868	1.58480	0.38306	0.99701	0.02422	-0.07337	-0.02758	0.99860	-0.04523	0.07217	0.04711	0.99628		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
140	1.39000	1046.23629	-8.96585	329.19589	-2.65721	4.26763	1.66908	0.38216	0.99680	0.02565	-0.07565	-0.02905	0.99860	-0.04418	0.07442	0.04623	0.99616		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
141	1.40000	1047.49400	-8.99394	330.07494	-2.62372	4.35974	1.76726	0.37799	0.99663	0.02733	-0.07731	-0.03075	0.99858	-0.04341	0.07602	0.04564	0.99606		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
142	1.41000	1048.68658	-8.95051	330.83678	-2.56419	4.41260	1.88320	0.44135	0.99650	0.02939	-0.07829	-0.03276	0.99857	-0.04219	0.07694	0.04461	0.99604		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
143	1.42000	1049.84855	-8.96692	331.65186	-2.53057	4.47974	1.99675	0.43171	0.99634	0.03136	-0.07952	-0.03474	0.99854	-0.04141	0.07811	0.04402	0.99597		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
144	1.43000	1050.90935	-8.94452	332.41648	-2.50193	4.55014	2.09042	0.41325	0.99618	0.03298	-0.08080	-0.03636	0.99851	-0.04073	0.07933	0.04352	0.99590		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
145	1.44000	1051.97057	-8.91980	333.22656	-2.49104	4.61303	2.18502	0.38670	0.99604	0.03460	-0.08195	-0.03800	0.99846	-0.04037	0.08043	0.04332	0.99582		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
146	1.45000	1052.96573	-8.86579	334.05408	-2.46530	4.67578	2.27153	0.38502	0.99589	0.03610	-0.08308	-0.03950	0.99843	-0.03975	0.08152	0.04287	0.99575		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
147	1.46000	1053.87524	-8.82356	334.88902	-2.46734	4.72661	2.34566	0.40650	0.99576	0.03735	-0.08402	-0.04079	0.99838	-0.03964	0.08240	0.04290	0.99568		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
148	1.47000	1054.78842	-8.73652	335.69799	-2.45439	4.77412	2.39763	0.42271	0.99566	0.03823	-0.08487	-0.04169	0.99836	-0.03931	0.08323	0.04268	0.99562		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
149	1.48000	1055.62465	-8.70560	336.60295	-2.45303	4.81508	2.44562	0.40991	0.99556	0.03904	-0.08561	-0.04252	0.99833	-0.03918	0.08394	0.04265	0.99556		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
150	1.49000	1056.42375	-8.66601	337.37491	-2.47311	4.84039	2.50806	0.40835	0.99548	0.04008	-0.08611	-0.04360	0.99827	-0.03942	0.08438	0.04300	0.99551		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
151	1.50000	1057.15906	-8.59548	338.16956	-2.49447	4.91315	2.55580	0.40062	0.99533	0.04083	-0.08742	-0.04443	0.99822	-0.03966	0.08565	0.04336	0.99538		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
152	1.51000	1057.84271	-8.54199	338.94179	-2.52083	5.00475	2.61564	0.40169	0.99515	0.04176	-0.08907	-0.04546	0.99817	-0.03996	0.08724	0.04381	0.99522		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
153	1.52000	1058.52355	-8.51429	339.65263	-2.56298	5.10456	2.68304	0.40370	0.99494	0.04279	-0.09088	-0.04663	0.99809	-0.04051	0.08897	0.04454	0.99504		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
154	1.53000	1059.14564	-8.46732	340.40142	-2.61126	5.17704	2.74134	0.40497	0.99478	0.04367	-0.09222	-0.04763	0.99802	-0.04120	0.09023	0.04537	0.99489		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
155	1.54000	1059.77359	-8.44938	341.17820	-2.68733	5.28467	2.81714	0.40445	0.99455	0.04478	-0.09420	-0.04894	0.99791	-0.04231	0.09210	0.04669	0.99465		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
156	1.55000	1060.31514	-8.39093	341.89945	-2.72718	5.34681	2.87304	0.41409	0.99440	0.04564	-0.09535	-0.04990	0.99783	-0.04286	0.09318	0.04737	0.99452		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
157	1.56000	1060.83389	-8.35617	342.68582	-2.72621	5.40911	2.93144	0.41006	0.99424	0.04661	-0.09647	-0.05091	0.99779	-0.04269	0.09427	0.04735	0.99442		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
158	1.57000	1061.31921	-8.29033	343.55094	-2.77680	5.46756	2.98687	0.39264	0.99410	0.04744	-0.09757	-0.05187	0.99771	-0.04342	0.09528	0.04822	0.99428		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
